TradeID,Price,Quantity,Timestamp,Is_Sell_Order
1010300524,130.6200,310.81,1765422022169,False
1010300525,130.6200,4.78,1765422022269,True
1010300526,130.6200,0.10,1765422022418,True
1010300527,130.6200,1.93,1765422022622,True
1010300528,130.6300,2.52,1765422022708,False
1010300529,130.6300,2.29,1765422022855,False
1010300530,130.6200,31.14,1765422022890,True
1010300531,130.6100,142.51,1765422022988,True
1010300532,130.6100,281.11,1765422023159,False
1010300533,130.6200,41.61,1765422023222,False
1010300534,130.6200,0.11,1765422023537,False
1010300535,130.6100,0.99,1765422023919,True
1010300536,130.6200,25.93,1765422024019,False
1010300537,130.6100,0.27,1765422024229,True
1010300538,130.6100,67.91,1765422024595,True
1010300539,130.6100,0.04,1765422024599,False
1010300540,130.6000,5.91,1765422024870,True
1010300541,130.6100,16.00,1765422024994,False
1010300542,130.6000,0.09,1765422025051,True
1010300543,130.6100,0.05,1765422025141,False
1010300544,130.6000,0.71,1765422025168,True
1010300545,130.6000,0.27,1765422025393,True
1010300546,130.6000,0.11,1765422025615,True
1010300547,130.6100,21.62,1765422025630,False
1010300548,130.6000,31.55,1765422025633,True
1010300549,130.6100,78.23,1765422025839,False
1010300550,130.6100,23.02,1765422025912,True
1010300551,130.6200,0.05,1765422026018,False
1010300552,130.6100,7.25,1765422026030,True
1010300553,130.6200,5.50,1765422026126,False
1010300554,130.6100,60.73,1765422026279,True
1010300555,130.6200,32.23,1765422026357,False
1010300556,130.6200,5.44,1765422026426,True
1010300557,130.6300,21.70,1765422026488,False
1010300558,130.6200,4.12,1765422026539,True
1010300559,130.6300,154.35,1765422026643,False
1010300560,130.6400,0.05,1765422026892,False
1010300561,130.6300,0.05,1765422026920,True
1010300562,130.6400,7.53,1765422027261,False
1010300563,130.6300,0.08,1765422027601,True
1010300564,130.6400,35.34,1765422027634,False
1010300565,130.6300,10.43,1765422027667,True
1010300566,130.6300,0.05,1765422027923,True
1010300567,130.6400,3.52,1765422027968,False
1010300568,130.6300,0.09,1765422028107,True
1010300569,130.6400,0.09,1765422028148,False
1010300570,130.6300,0.05,1765422028245,True
1010300571,130.6400,17.97,1765422028310,False
1010300572,130.6400,1.55,1765422028674,False
1010300573,130.6300,1.16,1765422028709,True
1010300574,130.6400,31.78,1765422028833,False
1010300575,130.6300,0.01,1765422028876,True
1010300576,130.6400,221.89,1765422029281,False
1010300577,130.6300,0.01,1765422029368,True
1010300578,130.6400,8.73,1765422029407,False
1010300579,130.6400,44.91,1765422029737,True
1010300580,130.6300,0.26,1765422029790,True
1010300581,130.6400,0.04,1765422029814,False
1010300582,130.6300,99.89,1765422029815,True
1010300583,130.6200,36.84,1765422029868,True
1010300584,130.6200,1.90,1765422029988,False
1010300585,130.6100,77.57,1765422030242,True
1010300586,130.6100,3.86,1765422030368,False
1010300587,130.6000,52.73,1765422030467,True
1010300588,130.5900,80.25,1765422030496,True
1010300589,130.6000,7.46,1765422030501,False
1010300590,130.6000,0.17,1765422030798,False
1010300591,130.5900,7.44,1765422030957,True
1010300592,130.5900,30.71,1765422031148,True
1010300593,130.6000,15.00,1765422031330,False
1010300594,130.5900,6.68,1765422031354,True
1010300595,130.5900,0.06,1765422031865,True
1010300596,130.5900,55.21,1765422032033,True
1010300597,130.5900,53.46,1765422032137,False
1010300598,130.5800,27.94,1765422032143,True
1010300599,130.5800,83.04,1765422032306,True
1010300600,130.5800,3.73,1765422032435,False
1010300601,130.5700,2.35,1765422032567,True
1010300602,130.5700,0.11,1765422032910,True
1010300603,130.5800,0.30,1765422032922,False
1010300604,130.5700,4.41,1765422033451,True
1010300605,130.5800,1.00,1765422033560,False
1010300606,130.5700,0.09,1765422034048,True
1010300607,130.5700,1.08,1765422034273,True
1010300608,130.5800,3.25,1765422034461,False
1010300609,130.5800,88.59,1765422034628,False
